   1.9492514e-01   1.1230140e-01
   2.1009309e-01   1.3968908e-01
   2.2644133e-01   1.7068988e-01
   2.4406170e-01   2.0502668e-01
   2.6305318e-01   2.4186233e-01
   2.8352247e-01   2.8006325e-01
   3.0558456e-01   3.1857895e-01
   3.2936340e-01   3.5624330e-01
   3.5499257e-01   3.9236577e-01
   3.8261605e-01   4.2635802e-01
   4.1238904e-01   4.5821955e-01
   4.4447879e-01   4.8805967e-01
   4.7906558e-01   5.1620022e-01
   5.1634371e-01   5.4279646e-01
   5.5652262e-01   5.6802504e-01
   5.9982802e-01   5.9200116e-01
   6.4650319e-01   6.1486096e-01
   6.9681036e-01   6.3669227e-01
   7.5103215e-01   6.5753684e-01
   8.0947316e-01   6.7745694e-01
   8.7246172e-01   6.9646388e-01
   9.4035168e-01   7.1459704e-01
   1.0135245e+00   7.3182502e-01
   1.0923911e+00   7.4819157e-01
   1.1773947e+00   7.6370249e-01
   1.2690128e+00   7.7844514e-01
   1.3677601e+00   7.9243124e-01
   1.4741914e+00   8.0567720e-01
   1.5889045e+00   8.1816471e-01
   1.7125439e+00   8.2993582e-01
   1.8458043e+00   8.4106221e-01
   1.9894342e+00   8.5157590e-01
   2.1442405e+00   8.6146164e-01
   2.3110930e+00   8.7068948e-01
   2.4909290e+00   8.7931263e-01
   2.6847588e+00   8.8739344e-01
   2.8936714e+00   8.9499313e-01
   3.1188403e+00   9.0210167e-01
   3.3615305e+00   9.0876832e-01
   3.6231056e+00   9.1503198e-01
   3.9050349e+00   9.2094274e-01
   4.2089023e+00   9.2647522e-01
   4.5364149e+00   9.3160816e-01
   4.8894127e+00   9.3635649e-01
   5.2698787e+00   9.4076337e-01
   5.6799505e+00   9.4488487e-01
   6.1219316e+00   9.4873311e-01
   6.5983052e+00   9.5232313e-01
   7.1117475e+00   9.5565209e-01
   7.6651429e+00   9.5875931e-01
   8.2616004e+00   9.6165592e-01
   8.9044707e+00   9.6437198e-01
   9.5973655e+00   9.6690411e-01
   1.0344177e+01   9.6927891e-01
   1.1149102e+01   9.7148811e-01
   1.2016661e+01   9.7353268e-01
   1.2951729e+01   9.7540227e-01
   1.3959558e+01   9.7713527e-01
   1.5045811e+01   9.7874885e-01
   1.6216590e+01   9.8029090e-01
   1.7478471e+01   9.8174344e-01
   1.8838546e+01   9.8311384e-01
   2.0304453e+01   9.8435825e-01
   2.1884430e+01   9.8549532e-01
   2.3587350e+01   9.8654659e-01
   2.5422783e+01   9.8753489e-01
   2.7401038e+01   9.8843971e-01
   2.9533229e+01   9.8924331e-01
   3.1831336e+01   9.8996718e-01
   3.4308268e+01   9.9067066e-01
   3.6977940e+01   9.9135974e-01
   3.9855352e+01   9.9203797e-01
   4.2956666e+01   9.9265403e-01
   4.6299308e+01   9.9322665e-01
   4.9902054e+01   9.9373778e-01
   5.3785146e+01   9.9422302e-01
