   1.1226678e-03   8.0082637e-01   4.5691678e-04
   1.1623225e-03   8.0686098e-01   4.3077226e-04
   1.2033778e-03   8.1273866e-01   4.3318304e-04
   1.2458834e-03   8.1846678e-01   3.8942996e-04
   1.2898903e-03   8.2400459e-01   5.0018114e-04
   1.3354516e-03   8.2939187e-01   3.7338796e-04
   1.3826222e-03   8.3461876e-01   4.2582883e-04
   1.4314589e-03   8.3968473e-01   4.1953135e-04
   1.4820207e-03   8.4459266e-01   4.3305600e-04
   1.5343684e-03   8.4940192e-01   4.1690536e-04
   1.5885651e-03   8.5407919e-01   4.3482465e-04
   1.6446762e-03   8.5864406e-01   4.4982507e-04
   1.7027692e-03   8.6310566e-01   4.0797994e-04
   1.7629141e-03   8.6748596e-01   4.6846089e-04
   1.8251835e-03   8.7171785e-01   5.0869011e-04
   1.8896523e-03   8.7582365e-01   4.7154159e-04
   1.9563983e-03   8.7981569e-01   4.6508253e-04
   2.0255019e-03   8.8367845e-01   5.0689302e-04
   2.0970464e-03   8.8739878e-01   4.4432361e-04
   2.1711179e-03   8.9101166e-01   4.6700593e-04
   2.2478058e-03   8.9450554e-01   4.7296114e-04
   2.3272025e-03   8.9788327e-01   4.4187518e-04
   2.4094036e-03   9.0115428e-01   4.5755150e-04
   2.4945081e-03   9.0432195e-01   4.5365673e-04
   2.5826188e-03   9.0739283e-01   4.3718747e-04
   2.6738416e-03   9.1040061e-01   4.4129613e-04
   2.7682866e-03   9.1330511e-01   4.7538351e-04
   2.8660676e-03   9.1614200e-01   4.9447230e-04
   2.9673024e-03   9.1887458e-01   4.9362521e-04
   3.0721130e-03   9.2153105e-01   4.0891992e-04
   3.1806257e-03   9.2408906e-01   4.7720783e-04
   3.2929713e-03   9.2657675e-01   4.4963366e-04
   3.4092851e-03   9.2896367e-01   4.7887831e-04
   3.5297073e-03   9.3131877e-01   4.8546826e-04
   3.6543831e-03   9.3360632e-01   3.7031671e-04
   3.7834626e-03   9.3582227e-01   5.1324465e-04
   3.9171015e-03   9.3797862e-01   4.4886625e-04
   4.0554607e-03   9.4007272e-01   3.9612694e-04
   4.1987071e-03   9.4208286e-01   4.4470726e-04
   4.3470132e-03   9.4401686e-01   5.1000247e-04
   4.5005577e-03   9.4587077e-01   4.9237319e-04
   4.6595257e-03   9.4766160e-01   5.0539999e-04
   4.8241087e-03   9.4940188e-01   4.7815200e-04
   4.9945051e-03   9.5107434e-01   4.2753592e-04
   5.1709202e-03   9.5267580e-01   4.5462650e-04
   5.3535667e-03   9.5425275e-01   4.6443962e-04
   5.5426645e-03   9.5578620e-01   4.6104280e-04
   5.7384416e-03   9.5728426e-01   4.7012822e-04
   5.9411340e-03   9.5876120e-01   4.7414326e-04
   6.1509858e-03   9.6022802e-01   4.2769256e-04
   6.3682499e-03   9.6164553e-01   4.5274403e-04
   6.5931883e-03   9.6300571e-01   5.3884726e-04
   6.8260718e-03   9.6431569e-01   5.1933516e-04
   7.0671813e-03   9.6556181e-01   4.9262780e-04
   7.3168071e-03   9.6673715e-01   5.1290799e-04
   7.5752503e-03   9.6787469e-01   4.4520115e-04
   7.8428221e-03   9.6896750e-01   4.5415291e-04
   8.1198450e-03   9.7000364e-01   4.4282441e-04
   8.4066529e-03   9.7101011e-01   4.6798493e-04
   8.7035914e-03   9.7199539e-01   5.2357674e-04
   9.0110183e-03   9.7293041e-01   5.3664237e-04
   9.3293040e-03   9.7379568e-01   5.0854793e-04
   9.6588322e-03   9.7467348e-01   4.3607963e-04
   1.0000000e-02   9.7538236e-01   4.7497208e-04
