   0.0000000e+00   5.0000000e-01
   4.0160643e-03   5.0000202e-01
   8.0321285e-03   5.0000806e-01
   1.2048193e-02   5.0001815e-01
   1.6064257e-02   5.0003226e-01
   2.0080321e-02   5.0005041e-01
   2.4096386e-02   5.0007260e-01
   2.8112450e-02   5.0009883e-01
   3.2128514e-02   5.0012910e-01
   3.6144578e-02   5.0016341e-01
   4.0160643e-02   5.0020177e-01
   4.4176707e-02   5.0024419e-01
   4.8192771e-02   5.0029066e-01
   5.2208835e-02   5.0034119e-01
   5.6224900e-02   5.0039578e-01
   6.0240964e-02   5.0045445e-01
   6.4257028e-02   5.0051719e-01
   6.8273092e-02   5.0058401e-01
   7.2289157e-02   5.0065493e-01
   7.6305221e-02   5.0072994e-01
   8.0321285e-02   5.0080905e-01
   8.4337349e-02   5.0089227e-01
   8.8353414e-02   5.0097962e-01
   9.2369478e-02   5.0107109e-01
   9.6385542e-02   5.0116670e-01
   1.0040161e-01   5.0126645e-01
   1.0441767e-01   5.0137036e-01
   1.0843373e-01   5.0147844e-01
   1.1244980e-01   5.0159069e-01
   1.1646586e-01   5.0170713e-01
   1.2048193e-01   5.0182778e-01
   1.2449799e-01   5.0195263e-01
   1.2851406e-01   5.0208171e-01
   1.3253012e-01   5.0221502e-01
   1.3654618e-01   5.0235259e-01
   1.4056225e-01   5.0249442e-01
   1.4457831e-01   5.0264053e-01
   1.4859438e-01   5.0279093e-01
   1.5261044e-01   5.0294565e-01
   1.5662651e-01   5.0310468e-01
   1.6064257e-01   5.0326806e-01
   1.6465863e-01   5.0343579e-01
   1.6867470e-01   5.0360790e-01
   1.7269076e-01   5.0378441e-01
   1.7670683e-01   5.0396532e-01
   1.8072289e-01   5.0415066e-01
   1.8473896e-01   5.0434045e-01
   1.8875502e-01   5.0453471e-01
   1.9277108e-01   5.0473345e-01
   1.9678715e-01   5.0493671e-01
   2.0080321e-01   5.0514449e-01
   2.0481928e-01   5.0535683e-01
   2.0883534e-01   5.0557374e-01
   2.1285141e-01   5.0579526e-01
   2.1686747e-01   5.0602139e-01
   2.2088353e-01   5.0625217e-01
   2.2489960e-01   5.0648761e-01
   2.2891566e-01   5.0672776e-01
   2.3293173e-01   5.0697263e-01
   2.3694779e-01   5.0722224e-01
   2.4096386e-01   5.0747663e-01
   2.4497992e-01   5.0773582e-01
   2.4899598e-01   5.0799985e-01
   2.5301205e-01   5.0826874e-01
   2.5702811e-01   5.0854252e-01
   2.6104418e-01   5.0882122e-01
   2.6506024e-01   5.0910487e-01
   2.6907631e-01   5.0939351e-01
   2.7309237e-01   5.0968716e-01
   2.7710843e-01   5.0998587e-01
   2.8112450e-01   5.1028966e-01
   2.8514056e-01   5.1059857e-01
   2.8915663e-01   5.1091263e-01
   2.9317269e-01   5.1123189e-01
   2.9718876e-01   5.1155638e-01
   3.0120482e-01   5.1188613e-01
   3.0522088e-01   5.1222119e-01
   3.0923695e-01   5.1256160e-01
   3.1325301e-01   5.1290739e-01
   3.1726908e-01   5.1325861e-01
   3.2128514e-01   5.1361530e-01
   3.2530120e-01   5.1397750e-01
   3.2931727e-01   5.1434526e-01
   3.3333333e-01   5.1471863e-01
   3.3734940e-01   5.1509764e-01
   3.4136546e-01   5.1548235e-01
   3.4538153e-01   5.1587280e-01
   3.4939759e-01   5.1626904e-01
   3.5341365e-01   5.1667113e-01
   3.5742972e-01   5.1707911e-01
   3.6144578e-01   5.1749304e-01
   3.6546185e-01   5.1791297e-01
   3.6947791e-01   5.1833896e-01
   3.7349398e-01   5.1877105e-01
   3.7751004e-01   5.1920932e-01
