   3.6217958e-01   4.5608400e-01
   3.6261818e-01   0.0000000e+00
   3.6305679e-01   0.0000000e+00
   3.6349539e-01   0.0000000e+00
   3.6393399e-01   0.0000000e+00
   3.6437260e-01   0.0000000e+00
   3.6481120e-01   0.0000000e+00
   3.6524980e-01   0.0000000e+00
   3.6568841e-01   0.0000000e+00
   3.6612701e-01   0.0000000e+00
   3.6656561e-01   0.0000000e+00
   3.6700422e-01   0.0000000e+00
   3.6744282e-01   0.0000000e+00
   3.6788142e-01   0.0000000e+00
   3.6832003e-01   0.0000000e+00
   3.6875863e-01   0.0000000e+00
   3.6919723e-01   0.0000000e+00
   3.6963584e-01   0.0000000e+00
   3.7007444e-01   0.0000000e+00
   3.7051304e-01   0.0000000e+00
   3.7095165e-01   0.0000000e+00
   3.7139025e-01   0.0000000e+00
   3.7182886e-01   0.0000000e+00
   3.7226746e-01   0.0000000e+00
   3.7270606e-01   0.0000000e+00
   3.7314467e-01   0.0000000e+00
   3.7358327e-01   0.0000000e+00
   3.7402187e-01   0.0000000e+00
   3.7446048e-01   0.0000000e+00
   3.7489908e-01   0.0000000e+00
   3.7533768e-01   0.0000000e+00
   3.7577629e-01   0.0000000e+00
   3.7621489e-01   0.0000000e+00
   3.7665349e-01   0.0000000e+00
   3.7709210e-01   0.0000000e+00
   3.7753070e-01   0.0000000e+00
   3.7796930e-01   0.0000000e+00
   3.7840791e-01   0.0000000e+00
   3.7884651e-01   0.0000000e+00
   3.7928511e-01   0.0000000e+00
   3.7972372e-01   0.0000000e+00
   3.8016232e-01   0.0000000e+00
   3.8060092e-01   0.0000000e+00
   3.8103953e-01   0.0000000e+00
   3.8147813e-01   0.0000000e+00
   3.8191673e-01   0.0000000e+00
   3.8235534e-01   0.0000000e+00
   3.8279394e-01   0.0000000e+00
   3.8323254e-01   0.0000000e+00
   3.8367115e-01   0.0000000e+00
   3.8410975e-01   0.0000000e+00
   3.8454835e-01   0.0000000e+00
   3.8498696e-01   0.0000000e+00
   3.8542556e-01   0.0000000e+00
   3.8586417e-01   0.0000000e+00
   3.8630277e-01   0.0000000e+00
   3.8674137e-01   0.0000000e+00
   3.8717998e-01   0.0000000e+00
   3.8761858e-01   0.0000000e+00
   3.8805718e-01   0.0000000e+00
   3.8849579e-01   0.0000000e+00
   3.8893439e-01   0.0000000e+00
   3.8937299e-01   0.0000000e+00
   3.8981160e-01   0.0000000e+00
   3.9025020e-01   0.0000000e+00
   3.9068880e-01   0.0000000e+00
   3.9112741e-01   0.0000000e+00
   3.9156601e-01   0.0000000e+00
   3.9200461e-01   0.0000000e+00
   3.9244322e-01   0.0000000e+00
   3.9288182e-01   0.0000000e+00
   3.9332042e-01   4.5608400e-01
   3.9375903e-01   0.0000000e+00
   3.9419763e-01   0.0000000e+00
   3.9463623e-01   0.0000000e+00
   3.9507484e-01   0.0000000e+00
   3.9551344e-01   0.0000000e+00
   3.9595204e-01   0.0000000e+00
   3.9639065e-01   0.0000000e+00
   3.9682925e-01   0.0000000e+00
   3.9726785e-01   0.0000000e+00
   3.9770646e-01   9.1216800e-01
   3.9814506e-01   0.0000000e+00
   3.9858366e-01   0.0000000e+00
   3.9902227e-01   0.0000000e+00
   3.9946087e-01   0.0000000e+00
   3.9989947e-01   0.0000000e+00
   4.0033808e-01   0.0000000e+00
   4.0077668e-01   0.0000000e+00
   4.0121529e-01   0.0000000e+00
   4.0165389e-01   4.5608400e-01
   4.0209249e-01   0.0000000e+00
   4.0253110e-01   4.5608400e-01
   4.0296970e-01   0.0000000e+00
   4.0340830e-01   4.5608400e-01
   4.0384691e-01   0.0000000e+00
   4.0428551e-01   9.1216800e-01
   4.0472411e-01   0.0000000e+00
   4.0516272e-01   0.0000000e+00
   4.0560132e-01   4.5608400e-01
   4.0603992e-01   0.0000000e+00
   4.0647853e-01   0.0000000e+00
   4.0691713e-01   4.5608400e-01
   4.0735573e-01   9.1216800e-01
   4.0779434e-01   0.0000000e+00
   4.0823294e-01   0.0000000e+00
   4.0867154e-01   9.1216800e-01
   4.0911015e-01   9.1216800e-01
   4.0954875e-01   0.0000000e+00
   4.0998735e-01   9.1216800e-01
   4.1042596e-01   4.5608400e-01
   4.1086456e-01   0.0000000e+00
   4.1130316e-01   4.5608400e-01
   4.1174177e-01   0.0000000e+00
   4.1218037e-01   0.0000000e+00
   4.1261897e-01   1.3682520e+00
   4.1305758e-01   0.0000000e+00
   4.1349618e-01   0.0000000e+00
   4.1393478e-01   0.0000000e+00
   4.1437339e-01   0.0000000e+00
   4.1481199e-01   4.5608400e-01
   4.1525060e-01   9.1216800e-01
   4.1568920e-01   4.5608400e-01
   4.1612780e-01   1.8243360e+00
   4.1656641e-01   4.5608400e-01
   4.1700501e-01   1.3682520e+00
   4.1744361e-01   4.5608400e-01
   4.1788222e-01   9.1216800e-01
   4.1832082e-01   1.8243360e+00
   4.1875942e-01   1.3682520e+00
   4.1919803e-01   1.3682520e+00
   4.1963663e-01   9.1216800e-01
   4.2007523e-01   9.1216800e-01
   4.2051384e-01   1.3682520e+00
   4.2095244e-01   2.2804200e+00
   4.2139104e-01   1.3682520e+00
   4.2182965e-01   1.8243360e+00
   4.2226825e-01   1.3682520e+00
   4.2270685e-01   1.3682520e+00
   4.2314546e-01   1.3682520e+00
   4.2358406e-01   9.1216800e-01
   4.2402266e-01   3.1925880e+00
   4.2446127e-01   2.2804200e+00
   4.2489987e-01   2.2804200e+00
   4.2533847e-01   1.8243360e+00
   4.2577708e-01   1.8243360e+00
   4.2621568e-01   1.8243360e+00
   4.2665428e-01   1.8243360e+00
   4.2709289e-01   3.1925880e+00
   4.2753149e-01   3.1925880e+00
   4.2797009e-01   9.1216800e-01
   4.2840870e-01   9.1216800e-01
   4.2884730e-01   5.0169240e+00
   4.2928591e-01   2.7365040e+00
   4.2972451e-01   3.6486720e+00
   4.3016311e-01   2.2804200e+00
   4.3060172e-01   5.4730080e+00
   4.3104032e-01   3.1925880e+00
   4.3147892e-01   1.8243360e+00
   4.3191753e-01   3.1925880e+00
   4.3235613e-01   3.6486720e+00
   4.3279473e-01   4.5608400e+00
   4.3323334e-01   5.0169240e+00
   4.3367194e-01   5.0169240e+00
   4.3411054e-01   5.0169240e+00
   4.3454915e-01   3.6486720e+00
   4.3498775e-01   7.2973440e+00
   4.3542635e-01   6.8412600e+00
   4.3586496e-01   9.1216800e+00
   4.3630356e-01   5.9290920e+00
   4.3674216e-01   8.2095120e+00
   4.3718077e-01   6.8412600e+00
   4.3761937e-01   7.7534280e+00
   4.3805797e-01   1.3682520e+01
   4.3849658e-01   1.0946016e+01
   4.3893518e-01   7.7534280e+00
   4.3937378e-01   6.3851760e+00
   4.3981239e-01   9.1216800e+00
   4.4025099e-01   1.1402100e+01
   4.4068959e-01   1.4594688e+01
   4.4112820e-01   1.7331192e+01
   4.4156680e-01   1.0946016e+01
   4.4200540e-01   1.1402100e+01
   4.4244401e-01   1.1402100e+01
   4.4288261e-01   1.3682520e+01
   4.4332121e-01   1.5050772e+01
   4.4375982e-01   1.7787276e+01
   4.4419842e-01   1.7331192e+01
   4.4463703e-01   1.5050772e+01
   4.4507563e-01   1.9155528e+01
   4.4551423e-01   1.9155528e+01
   4.4595284e-01   2.0067696e+01
   4.4639144e-01   1.6419024e+01
   4.4683004e-01   1.6875108e+01
   4.4726865e-01   2.3260284e+01
   4.4770725e-01   2.6452872e+01
   4.4814585e-01   2.0523780e+01
   4.4858446e-01   2.4172452e+01
   4.4902306e-01   2.3716368e+01
   4.4946166e-01   2.6452872e+01
   4.4990027e-01   3.3294132e+01
   4.5033887e-01   2.7821124e+01
   4.5077747e-01   3.0557628e+01
   4.5121608e-01   3.3294132e+01
   4.5165468e-01   3.1925880e+01
   4.5209328e-01   3.1925880e+01
   4.5253189e-01   3.7398888e+01
   4.5297049e-01   3.5118468e+01
   4.5340909e-01   4.6520568e+01
   4.5384770e-01   5.1537492e+01
   4.5428630e-01   3.7398888e+01
   4.5472490e-01   4.6064484e+01
   4.5516351e-01   4.2871896e+01
   4.5560211e-01   4.3327980e+01
   4.5604071e-01   5.4730080e+01
   4.5647932e-01   5.7010500e+01
   4.5691792e-01   5.9290920e+01
   4.5735652e-01   6.0203088e+01
   4.5779513e-01   5.6098332e+01
   4.5823373e-01   6.0203088e+01
   4.5867234e-01   5.2449660e+01
   4.5911094e-01   5.9290920e+01
   4.5954954e-01   5.1081408e+01
   4.5998815e-01   6.6588264e+01
   4.6042675e-01   5.4273996e+01
   4.6086535e-01   5.8378752e+01
   4.6130396e-01   5.2905744e+01
   4.6174256e-01   4.4696232e+01
   4.6218116e-01   5.1081408e+01
   4.6261977e-01   4.4696232e+01
   4.6305837e-01   3.6942804e+01
   4.6349697e-01   3.0557628e+01
   4.6393558e-01   4.1503644e+01
   4.6437418e-01   2.6908956e+01
   4.6481278e-01   2.5996788e+01
   4.6525139e-01   2.1892032e+01
   4.6568999e-01   1.9155528e+01
   4.6612859e-01   1.7787276e+01
   4.6656720e-01   7.2973440e+00
   4.6700580e-01   7.7534280e+00
   4.6744440e-01   5.4730080e+00
   4.6788301e-01   7.7534280e+00
   4.6832161e-01   3.1925880e+00
   4.6876021e-01   3.1925880e+00
   4.6919882e-01   1.8243360e+00
   4.6963742e-01   1.8243360e+00
   4.7007602e-01   2.2804200e+00
   4.7051463e-01   4.5608400e-01
   4.7095323e-01   4.5608400e-01
   4.7139183e-01   4.5608400e-01
