   1.0000000e-02   1.4955587e-31
   1.0376819e-02   2.2768952e-30
   1.0767838e-02   3.1358626e-29
   1.1173591e-02   3.9212632e-28
   1.1594634e-02   4.4675881e-27
   1.2031542e-02   4.6533559e-26
   1.2484914e-02   4.4454936e-25
   1.2955369e-02   3.9074864e-24
   1.3443553e-02   3.1696581e-23
   1.3950132e-02   2.3797471e-22
   1.4475800e-02   1.6583364e-21
   1.5021276e-02   1.0755079e-20
   1.5587307e-02   6.5085881e-20
   1.6174667e-02   3.6845461e-19
   1.6784160e-02   1.9559487e-18
   1.7416619e-02   9.7593569e-18
   1.8072911e-02   4.5872500e-17
   1.8753933e-02   2.0356016e-16
   1.9460618e-02   8.5457427e-16
   2.0193932e-02   3.4009330e-15
   2.0954878e-02   1.2855245e-14
   2.1744499e-02   4.6239044e-14
   2.2563873e-02   1.5854999e-13
   2.3414124e-02   5.1916666e-13
   2.4296413e-02   1.6261380e-12
   2.5211949e-02   4.8799859e-12
   2.6161984e-02   1.4052879e-11
   2.7147819e-02   3.8890918e-11
   2.8170801e-02   1.0358434e-10
   2.9232331e-02   2.6589320e-10
   3.0333862e-02   6.5867280e-10
   3.1476901e-02   1.5766769e-09
   3.2663012e-02   3.6514624e-09
   3.3893817e-02   8.1914950e-09
   3.5171002e-02   1.7821073e-08
   3.6496313e-02   3.7641143e-08
   3.7871565e-02   7.7270963e-08
   3.9298639e-02   1.5432768e-07
   4.0779488e-02   3.0017767e-07
   4.2316138e-02   5.6916389e-07
   4.3910692e-02   1.0529867e-06
   4.5565332e-02   1.9024911e-06
   4.7282322e-02   3.3597739e-06
   4.9064011e-02   5.8042367e-06
   5.0912838e-02   9.8169073e-06
   5.2831333e-02   1.6267958e-05
   5.4822120e-02   2.6432746e-05
   5.6887923e-02   4.2141775e-05
   5.9031570e-02   6.5969592e-05
   6.1255994e-02   1.0146667e-04
   6.3564239e-02   1.5343676e-04
   6.5959463e-02   2.2825978e-04
   6.8444943e-02   3.3425750e-04
   7.1024081e-02   4.8209549e-04
   7.3700406e-02   6.8521106e-04
   7.6477580e-02   9.6025256e-04
   7.9359403e-02   1.3275114e-03
   8.2349819e-02   1.8113250e-03
   8.5452920e-02   2.4404248e-03
   8.8672952e-02   3.2482040e-03
   9.2014320e-02   4.2728763e-03
   9.5481598e-02   5.5575013e-03
   9.9079530e-02   7.1498516e-03
   1.0281304e-01   9.1021044e-03
   1.0668723e-01   1.1470342e-02
   1.1070741e-01   1.4313859e-02
   1.1487908e-01   1.7694270e-02
   1.1920795e-01   2.1674435e-02
   1.2369994e-01   2.6317222e-02
   1.2836119e-01   3.1684123e-02
   1.3319809e-01   3.7833768e-02
   1.3821725e-01   4.4820375e-02
   1.4342554e-01   5.2692188e-02
   1.4883010e-01   6.1489938e-02
   1.5443830e-01   7.1245402e-02
   1.6025784e-01   8.1980100e-02
   1.6629666e-01   9.3704180e-02
   1.7256304e-01   1.0641555e-01
   1.7906555e-01   1.2009928e-01
   1.8581309e-01   1.3472734e-01
   1.9281489e-01   1.5025864e-01
   2.0008053e-01   1.6663944e-01
   2.0761995e-01   1.8380414e-01
   2.1544347e-01   2.0167629e-01
   2.2356180e-01   2.2017003e-01
   2.3198604e-01   2.3919176e-01
   2.4072772e-01   2.5864190e-01
   2.4979881e-01   2.7841703e-01
   2.5921171e-01   2.9841185e-01
   2.6897931e-01   3.1852138e-01
   2.7911497e-01   3.3864298e-01
   2.8963256e-01   3.5867825e-01
   3.0054648e-01   3.7853481e-01
   3.1187165e-01   3.9812777e-01
   3.2362358e-01   4.1738100e-01
   3.3581835e-01   4.3622803e-01
   3.4847263e-01   4.5461270e-01
   3.6160376e-01   4.7248941e-01
   3.7522968e-01   4.8982316e-01
   3.8936907e-01   5.0658921e-01
   4.0404125e-01   5.2277260e-01
   4.1926630e-01   5.3836731e-01
   4.3506507e-01   5.5337541e-01
   4.5145916e-01   5.6780597e-01
   4.6847102e-01   5.8167395e-01
   4.8612392e-01   5.9499904e-01
   5.0444201e-01   6.0780453e-01
   5.2345036e-01   6.2011622e-01
   5.4317498e-01   6.3196138e-01
   5.6364287e-01   6.4336787e-01
   5.8488202e-01   6.5436337e-01
   6.0692151e-01   6.6497467e-01
   6.2979149e-01   6.7522722e-01
   6.5352325e-01   6.8514471e-01
   6.7814927e-01   6.9474884e-01
   7.0370325e-01   7.0405916e-01
   7.3022015e-01   7.1309306e-01
   7.5773626e-01   7.2186582e-01
   7.8628923e-01   7.3039070e-01
   8.1591814e-01   7.3867915e-01
   8.4666351e-01   7.4674096e-01
   8.7856743e-01   7.5458451e-01
   9.1167356e-01   7.6221697e-01
   9.4602718e-01   7.6964452e-01
   9.8167532e-01   7.7687254e-01
   1.0186667e+00   7.8390578e-01
   1.0570521e+00   7.9074852e-01
   1.0968839e+00   7.9740470e-01
   1.1382166e+00   8.0387802e-01
   1.1811068e+00   8.1017200e-01
   1.2256132e+00   8.1629009e-01
   1.2717966e+00   8.2223565e-01
   1.3197204e+00   8.2801203e-01
   1.3694500e+00   8.3362260e-01
   1.4210535e+00   8.3907069e-01
   1.4746016e+00   8.4435966e-01
   1.5301674e+00   8.4949290e-01
   1.5878271e+00   8.5447378e-01
   1.6476595e+00   8.5930570e-01
   1.7097465e+00   8.6399205e-01
   1.7741731e+00   8.6853620e-01
   1.8410274e+00   8.7294155e-01
   1.9104008e+00   8.7721144e-01
   1.9823884e+00   8.8134923e-01
   2.0570887e+00   8.8535822e-01
   2.1346038e+00   8.8924170e-01
   2.2150398e+00   8.9300293e-01
   2.2985067e+00   8.9664512e-01
   2.3851189e+00   9.0017144e-01
   2.4749948e+00   9.0358503e-01
   2.5682574e+00   9.0688897e-01
   2.6650344e+00   9.1008631e-01
   2.7654580e+00   9.1318002e-01
   2.8696658e+00   9.1617304e-01
   2.9778004e+00   9.1906826e-01
   3.0900097e+00   9.2186849e-01
   3.2064472e+00   9.2457652e-01
   3.3272724e+00   9.2719505e-01
   3.4526504e+00   9.2972674e-01
   3.5827530e+00   9.3217419e-01
   3.7177581e+00   9.3453994e-01
   3.8578504e+00   9.3682648e-01
   4.0032217e+00   9.3903622e-01
   4.1540708e+00   9.4117153e-01
   4.3106042e+00   9.4323472e-01
   4.4730362e+00   9.4522804e-01
   4.6415888e+00   9.4715369e-01
   4.8164929e+00   9.4901379e-01
   4.9979877e+00   9.5081044e-01
   5.1863215e+00   9.5254565e-01
   5.3817522e+00   9.5422139e-01
   5.5845470e+00   9.5583958e-01
   5.7949836e+00   9.5740209e-01
   6.0133498e+00   9.5891073e-01
   6.2399444e+00   9.6036724e-01
   6.4750776e+00   9.6177335e-01
   6.7190711e+00   9.6313071e-01
   6.9722587e+00   9.6444093e-01
   7.2349869e+00   9.6570557e-01
   7.5076153e+00   9.6692615e-01
   7.7905167e+00   9.6810415e-01
   8.0840785e+00   9.6924098e-01
   8.3887022e+00   9.7033803e-01
   8.7048048e+00   9.7139664e-01
   9.0328187e+00   9.7241811e-01
   9.3731928e+00   9.7340369e-01
   9.7263929e+00   9.7435461e-01
   1.0092902e+01   9.7527205e-01
   1.0473222e+01   9.7615714e-01
   1.0867874e+01   9.7701100e-01
   1.1277396e+01   9.7783469e-01
   1.1702350e+01   9.7862926e-01
   1.2143317e+01   9.7939570e-01
   1.2600901e+01   9.8013499e-01
   1.3075728e+01   9.8084806e-01
   1.3568446e+01   9.8153582e-01
   1.4079732e+01   9.8219915e-01
   1.4610283e+01   9.8283890e-01
   1.5160827e+01   9.8345589e-01
   1.5732116e+01   9.8405091e-01
   1.6324933e+01   9.8462473e-01
   1.6940088e+01   9.8517809e-01
   1.7578423e+01   9.8571171e-01
   1.8240812e+01   9.8622627e-01
   1.8928162e+01   9.8672246e-01
   1.9641411e+01   9.8720091e-01
   2.0381538e+01   9.8766225e-01
   2.1149554e+01   9.8810707e-01
   2.1946510e+01   9.8853598e-01
   2.2773497e+01   9.8894951e-01
   2.3631646e+01   9.8934823e-01
   2.4522132e+01   9.8973265e-01
   2.5446174e+01   9.9010328e-01
   2.6405035e+01   9.9046061e-01
   2.7400028e+01   9.9080510e-01
   2.8432514e+01   9.9113723e-01
   2.9503906e+01   9.9145741e-01
   3.0615670e+01   9.9176609e-01
   3.1769328e+01   9.9206367e-01
   3.2966458e+01   9.9235054e-01
   3.4208698e+01   9.9262709e-01
   3.5497748e+01   9.9289369e-01
   3.6835372e+01   9.9315068e-01
   3.8223400e+01   9.9339842e-01
   3.9663732e+01   9.9363723e-01
   4.1158338e+01   9.9386744e-01
   4.2709264e+01   9.9408934e-01
   4.4318632e+01   9.9430324e-01
   4.5988644e+01   9.9450943e-01
   4.7721585e+01   9.9470818e-01
   4.9519827e+01   9.9489976e-01
   5.1385830e+01   9.9508442e-01
   5.3322147e+01   9.9526241e-01
   5.5331429e+01   9.9543398e-01
   5.7416425e+01   9.9559935e-01
   5.9579987e+01   9.9575875e-01
   6.1825076e+01   9.9591239e-01
   6.4154765e+01   9.9606047e-01
   6.6572240e+01   9.9620320e-01
   6.9080811e+01   9.9634078e-01
   7.1683910e+01   9.9647337e-01
   7.4385099e+01   9.9660118e-01
   7.7188073e+01   9.9672436e-01
   8.0096669e+01   9.9684308e-01
   8.3114867e+01   9.9695751e-01
   8.6246796e+01   9.9706780e-01
   8.9496743e+01   9.9717410e-01
   9.2869153e+01   9.9727655e-01
   9.6368643e+01   9.9737529e-01
   1.0000000e+02   9.9747046e-01
